timestep,original,predicted_1,predicted_2,AARE_1,AARE_2,thd_1,thd_2,anomalies_1,anomalies_2,anomalies_aggr,pattern_change_1,pattern_change_2,diff_avg_1,diff_avg_2,values_mean,pred_mean_1,pred_mean_2,offset_retrain_threshold,offset_retrain_trigger_1,offset_retrain_trigger_2,offset_percentage_1,offset_percentage_2,retrain_percentage_1,retrain_percentage_2,window_size,age_power,anom_flap,freq_sig,long_anom,no_sig,timesteps_dur
16,0.3834073728401093,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
17,0.39687849196381203,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
18,0.35003035103293767,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
19,0.3829698804734396,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
20,0.40898244744167217,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
21,0.3705742634177997,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
22,0.385321401944289,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
23,0.39239419520544816,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
24,0.397097238147147,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
25,0.34959285866626805,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
26,0.36264471427191236,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
27,0.3812563687039835,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
28,0.35580889604269916,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
29,0.3844828749081721,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,2.669107437133789
30,0.3806183590025902,0.35906854271888733,,0.05661791076020125,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2060596942901611
31,0.4009435252041175,0.38579005002975464,,0.018897268844344547,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1926636695861816
32,0.3780298624997949,0.3994886875152588,,0.021148695772996592,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2257208824157715
33,0.35761355205521145,0.38255372643470764,,0.023191089422211743,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2020294666290283
34,0.3809647071262037,0.3609688878059387,,0.019535298146462807,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.189958095550537
35,0.36204316226774164,0.3783583343029022,,0.01682957479864951,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2090716361999512
36,0.37013677105113,0.3633863031864166,,0.01175017467504828,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1926817893981934
37,0.40480804110969937,0.36873772740364075,,0.018131444237324705,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2512574195861816
38,0.35003035103293767,0.4131620526313782,,0.03158257554805263,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2019414901733398
39,0.38264176119843735,0.3535780906677246,,0.02876981484607798,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1980574131011963
40,0.3834073728401093,0.3818152844905853,,0.02047539626025325,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2094016075134277
41,0.3858682674026261,0.3854566216468811,,0.014878691483590577,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2460198402404785
42,0.3737825407733771,0.3867352306842804,,0.013714826168315495,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1884160041809082
43,0.39303220490684143,0.37193986773490906,,0.014258845443679908,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.208857536315918
44,0.36415770870664493,0.398417592048645,,0.017329549659457783,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2917757034301758
45,0.36928001516640196,0.35893258452415466,,0.015423865314333927,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.221555471420288
46,0.4137584057778158,0.36927250027656555,,0.018678076976148105,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.191378116607666
47,0.3480616353829243,0.4251731038093567,,0.027467627270488286,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1998794078826904
48,0.3876911522637495,0.34375470876693726,,0.02852164315110547,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.20621657371521
49,0.3543870458510228,0.38964158296585083,,0.028643860704342175,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2597606182098389
50,0.37155862124280636,0.3552940785884857,,0.026081153849310628,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2060604095458984
51,0.3682227419469503,0.37015631794929504,,0.022275569624973422,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.206514596939087
52,0.3810558513692599,0.3682025969028473,,0.02043427216577284,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2004930973052979
53,0.38575889431095856,0.38318049907684326,,0.017801676433905567,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.230769157409668
54,0.40242006194162755,0.3875308036804199,,0.016844655380971667,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.199228286743164
55,0.36670974751221785,0.40804964303970337,,0.018961213640628555,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.202568769454956
56,0.37270703870531424,0.3612353503704071,,0.017693573299703235,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1985218524932861
57,0.37819392213729597,0.37253454327583313,,0.01605992395667746,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2009670734405518
58,0.37013677105113,0.37950050830841064,,0.015030866153052717,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2291126251220703
59,0.3872172021998574,0.3680174946784973,,0.014962266180104745,,0.028307619787443474,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03598976135253906
60,0.35340268802601615,0.368611216545105,,0.014691187181150275,,0.027642390946170967,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03658890724182129
61,0.4114251131555777,0.366470605134964,,0.016526498919328312,,0.02726046170683172,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.039986610412597656
62,0.36568893198998864,0.36958086490631104,,0.015125386247994813,,0.026759497194886364,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03603696823120117
63,0.3737825407733771,0.36862677335739136,,0.013999200441682489,,0.02619673673994788,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03654670715332031
64,0.3983732575499333,0.36818966269493103,,0.014786004323941228,,0.025768287877854068,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03597569465637207
65,0.37013677105113,0.3700549006462097,,0.013376518110450443,,0.025246776959318443,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03726029396057129
66,0.3964592284457537,0.3693338930606842,,0.013979075459948651,,0.024829123489185034,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03596353530883789
67,0.3883291619651428,0.3708588480949402,,0.013893992541388674,,0.024442952163853136,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.034929752349853516
68,0.4225629396570424,0.3716418445110321,,0.01575447763439703,,0.024289524291533263,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03702282905578613
69,0.36736598606222226,0.3753432333469391,,0.01493768317612563,,0.024062517019669327,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0359654426574707
70,0.42362021287649404,0.37385931611061096,,0.016544541923859714,,0.024038017594019686,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03739333152770996
71,0.35371257845240717,0.3771544396877289,,0.01676171774882273,,0.024041697854494563,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03998994827270508
72,0.3816938610706531,0.37411949038505554,,0.01587621540760099,,0.023944886041226365,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03654623031616211
73,0.4033497332208005,0.37340471148490906,,0.016316298786131153,,0.023905073790631115,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03700065612792969
74,0.3788866183845229,0.3748863637447357,,0.015297266117850322,,0.02376355739958958,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03697919845581055
75,0.357340119326043,0.3741695284843445,,0.015170981772568556,,0.023622437880635814,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036536455154418945
76,0.368970124740011,0.37141767144203186,,0.014195474421830653,,0.023405777521746503,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036989450454711914
77,0.3973342131790929,0.3698666989803314,,0.01461234174539989,,0.023242617612060083,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03556227684020996
78,0.3810558513692599,0.37116387486457825,,0.014109994783575896,,0.02304983464551226,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03697490692138672
79,0.37143101930252775,0.3711053133010864,,0.013150594690250742,,0.022797177365405163,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03500819206237793
80,0.42212544729037266,0.3701050281524658,,0.01467410291757476,,0.022685105079885214,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03922080993652344
81,0.3553714036760296,0.3737277388572693,,0.014690108824536835,,0.022583270130279574,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0400080680847168
82,0.37976160311786217,0.37129396200180054,,0.014150672281322692,,0.022444600497003274,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03710532188415527
83,0.3590171733982766,0.37084949016571045,,0.013853064975415046,,0.022292833686667984,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03704190254211426
84,0.3719778847608648,0.3687323033809662,,0.01313886485855314,,0.022099468007837016,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0355379581451416
85,0.3846651633942844,0.36789944767951965,,0.013103967506212443,,0.021916616333172483,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03898167610168457
86,0.40972983023473275,0.3684328496456146,,0.01407527124210126,,0.02181739432051485,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.035001516342163086
87,0.3787043298984106,0.3713049590587616,,0.013570734084199416,,0.02168742848806936,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03602409362792969
88,0.3836261190234441,0.3712587356567383,,0.01331951361807763,,0.02154834792138803,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03600454330444336
89,0.3844281883623384,0.37142688035964966,,0.013113241200829307,,0.02140417340884308,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03568696975708008
90,0.3941077069749043,0.37164562940597534,,0.013301881733867288,,0.02128201688932696,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.04097318649291992
91,0.3488090181759849,0.3726975917816162,,0.01366216038163991,,0.02119284861698316,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036553144454956055
92,0.3846833922428957,0.3695947527885437,,0.013532287730818977,,0.02110035951006698,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.036012887954711914
93,0.4024565196388501,0.3697417974472046,,0.014068635638013373,,0.021051894876350855,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03699159622192383
94,0.37671738539978594,0.37173545360565186,,0.01352087338806254,,0.020968133808803125,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03555560111999512
95,0.385321401944289,0.37134143710136414,,0.013359468468745915,,0.02087878198905792,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03586101531982422
96,0.3750585601761635,0.3715832829475403,,0.01280553398287496,,0.02075968609976844,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03755950927734375
97,0.3795975434803611,0.3709145784378052,,0.012488066860433467,,0.020628444018283308,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03499746322631836
98,0.376407494973395,0.37065207958221436,,0.012081192153321051,,0.02048137625285089,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.037900686264038086
99,0.35196260898572856,0.3701632618904114,,0.01222055243435895,,0.020349842592569084,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.038990020751953125
100,0.3750585601761635,0.3675076961517334,,0.011906286454567394,,0.020208118967651945,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.04000091552734375
101,0.4075788260986071,0.3670816719532013,,0.012711869564044265,,0.02011915617578196,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03658103942871094
102,0.38211312458871155,0.36983972787857056,,0.012546917866027019,,0.020025437681959996,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03597450256347656
103,0.38318862665677444,0.3702670633792877,,0.012413518848362014,,0.019929146151280566,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03829360008239746
104,0.3876911522637495,0.37057000398635864,,0.012427229911716587,,0.0198386863671543,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.0369877815246582
105,0.4116438593389125,0.3712233603000641,,0.013151013749623169,,0.019795288408060524,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03600430488586426
106,0.35675679617048345,0.373970627784729,,0.013184079656862118,,0.019756272711745387,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0369868278503418
107,0.3736913965303209,0.37160444259643555,,0.012668192028436992,,0.01968930136315047,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.046004533767700195
108,0.36982688062473906,0.3706008195877075,,0.0121372794473248,,0.019597011400662855,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03650784492492676
109,0.4031674447346882,0.369451105594635,,0.012655224532322122,,0.0195371445312107,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03700447082519531
110,0.3902431910693225,0.37143149971961975,,0.012707172051058792,,0.01948319511644721,,False,,False,False,,0.012142202385945045,,0.3831401379194686,0.37099794,,0.018552390630847983,False,,nan,,nan,,800,2.5,False,False,False,False,0.045552968978881836
111,0.3765533257622848,0.3722856044769287,,0.012306587697337983,,0.019410424041605097,,False,,False,False,,0.011328477976122353,,0.3824427021716027,0.37111422,,0.018126547020955452,False,,nan,,nan,,800,2.5,False,False,False,False,0.04200339317321777
112,0.36599882241637965,0.37172484397888184,,0.011979511659491819,,0.019324495211455732,,False,,False,False,,0.011291760440411858,,0.3824488999801305,0.37115714,,0.01812086962074934,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.037555694580078125
113,0.41638335997783366,0.3701534569263458,,0.012805333626298543,,0.019285855080076783,,False,,False,False,,0.012113259246375963,,0.3833009163642196,0.37118766,,0.018686059503334157,False,,nan,,nan,,800,2.5,False,False,False,False,0.03762674331665039
114,0.3600926754663395,0.37321382761001587,,0.012710096710356075,,0.019243954346147334,,False,,False,False,,0.011247124371290385,,0.3825353047225477,0.37128818,,0.018836443350892726,False,,nan,,nan,,800,2.5,False,False,False,False,0.039342641830444336
115,0.3860870135859608,0.37121880054473877,,0.012643869806887795,,0.01920056231719698,,False,,False,False,,0.011542853608202341,,0.38285430957324446,0.37131146,,0.018758668769121283,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036992788314819336
116,0.4273024402959635,0.37139078974723816,,0.013642370284927395,,0.019215131577098865,,False,,False,False,,0.012118590640311455,,0.3834711738102486,0.37135258,,0.01968039589660327,False,,nan,,nan,,800,2.5,False,False,False,False,0.03771615028381348
117,0.3662904839941594,0.3754214346408844,,0.01338638533420553,,0.019214171278339125,,False,,False,False,,0.01158656236974065,,0.3830304002508289,0.37144384,,0.019813006394518395,False,,nan,,nan,,800,2.5,False,False,False,False,0.036577463150024414
118,0.36982688062473906,0.3738011121749878,,0.01298389686272295,,0.01919115067532144,,False,,False,False,,0.010488717228599564,,0.3819756790701828,0.37148696,,0.019070212657245796,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.039014339447021484
119,0.38211312458871155,0.3722133934497833,,0.012769866189611031,,0.01915800351250461,,False,,False,False,,0.010846244876143551,,0.38227062184071264,0.37142438,,0.01895567289189081,False,,nan,,nan,,800,2.5,False,False,False,False,0.04256296157836914
120,0.3707747807525233,0.3718932867050171,,0.012314785816065581,,0.019103686248911532,,False,,False,False,,0.009828675299215828,,0.38121371319823316,0.37138504,,0.01807340013876158,False,,nan,,nan,,800,2.5,False,False,False,False,0.035993337631225586
121,0.3568479404135396,0.37068185210227966,,0.012270421557391827,,0.019049649083411457,,False,,False,False,,0.010020814024568225,,0.3812764204374558,0.3712556,,0.017983087326698958,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03844451904296875
122,0.41014909375279124,0.3682914674282074,,0.012908677551486092,,0.019029608089149417,,False,,False,False,,0.010706445758747019,,0.3818455250910987,0.37113908,,0.018431947532659688,False,,nan,,nan,,800,2.5,False,False,False,False,0.03797578811645508
123,0.3545328766399128,0.3709132671356201,,0.012922317526188321,,0.019011179770749273,,False,,False,False,,0.009779967912483811,,0.3808691879594809,0.37108922,,0.018559484141936557,False,,nan,,nan,,800,2.5,False,False,False,False,0.03703951835632324
124,0.379980349301197,0.3686433732509613,,0.01276300047773684,,0.01898559334018376,,False,,False,False,,0.009926714261621616,,0.38089106257781424,0.37096435,,0.018557779020041316,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03754925727844238
125,0.397097238147147,0.3685654401779175,,0.013048749095062297,,0.018975465089271108,,False,,False,False,,0.010833913370221493,,0.3816862049542364,0.3708523,,0.018382567141958735,False,,nan,,nan,,800,2.5,False,False,False,False,0.03696894645690918
126,0.3849021384262305,0.37023022770881653,,0.012973515504460484,,0.01896200607804466,,False,,False,False,,0.011176335897211287,,0.3820048452279608,0.3708285,,0.018297270663850805,False,,nan,,nan,,800,2.5,False,False,False,False,0.04251742362976074
127,0.3855401481276237,0.3707576394081116,,0.012903978503871632,,0.01894570679109052,,False,,False,False,,0.010922603005071696,,0.38176896392693144,0.37084636,,0.01817373518719428,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03801083564758301
128,0.40402420061941624,0.37119796872138977,,0.01327095551849833,,0.018948388885592433,,False,,False,False,,0.011381284536659986,,0.38222833091193464,0.37084705,,0.018438258411295923,False,,nan,,nan,,800,2.5,False,False,False,False,0.03879141807556152
129,0.3661446532052695,0.37323787808418274,,0.013002708669238146,,0.018937644663684243,,False,,False,False,,0.011232910091377946,,0.3821226035899894,0.3708897,,0.018514865648627973,False,,nan,,nan,,800,2.5,False,False,False,False,0.04535245895385742
130,0.37635280842756125,0.3717401921749115,,0.012675877083832018,,0.018911863047663853,,False,,False,False,,0.010284764166462401,,0.38120715081273315,0.3709224,,0.017624512953308514,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036591529846191406
131,0.4084355819833351,0.37103015184402466,,0.013141088488887039,,0.018909223537684303,,False,,False,False,,0.011399989936130284,,0.3822684343788793,0.37086844,,0.017634487991194363,False,,nan,,nan,,800,2.5,False,False,False,False,0.038011789321899414
132,0.39346969727351105,0.37333935499191284,,0.01319359779557182,,0.018909231864658822,,False,,False,False,,0.011633263032927277,,0.3825425962619922,0.37090933,,0.017699821573188106,False,,nan,,nan,,800,2.5,False,False,False,False,0.03666830062866211
133,0.38918591784987083,0.3742721378803253,,0.013120353992872922,,0.01890572214638248,,False,,False,False,,0.01216818198743469,,0.38314597115102417,0.3709778,,0.017399235226930165,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03653907775878906
134,0.4166750215556134,0.3745948374271393,,0.013647071547242106,,0.01892799977849516,,False,,False,False,,0.012944852584734101,,0.38403991388691916,0.37109506,,0.01794223158403928,False,,nan,,nan,,800,2.5,False,False,False,False,0.03773760795593262
