timestep,original,predicted_1,predicted_2,AARE_1,AARE_2,thd_1,thd_2,anomalies_1,anomalies_2,anomalies_aggr,pattern_change_1,pattern_change_2,diff_avg_1,diff_avg_2,values_mean,pred_mean_1,pred_mean_2,offset_retrain_threshold,offset_retrain_trigger_1,offset_retrain_trigger_2,offset_percentage_1,offset_percentage_2,retrain_percentage_1,retrain_percentage_2,window_size,age_power,anom_flap,freq_sig,long_anom,no_sig,timesteps_dur
37,0.40480804110969937,0.3689429461956024,0.3689429461956024,0.01766815700979462,0.01766815700979462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2853519916534424
38,0.35003035103293767,0.4108743369579315,0.4108743369579315,0.030561450266082923,0.030561450266082923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2278542518615723
39,0.38264176119843735,0.35459014773368835,0.35459014773368835,0.027820717527756212,0.027820717527756212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2048296928405762
40,0.3834073728401093,0.3821657598018646,0.3821657598018646,0.01972927913893562,0.01972927913893562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2013978958129883
41,0.3858682674026261,0.38454222679138184,0.38454222679138184,0.014537231667050069,0.014537231667050069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.249607801437378
42,0.3737825407733771,0.386168509721756,0.386168509721756,0.013344622269853978,0.013344622269853978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2110321521759033
43,0.39303220490684143,0.3719966411590576,0.3719966411590576,0.013967110140749266,0.013967110140749266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.20872163772583
44,0.36415770870664493,0.3976289629936218,0.3976289629936218,0.016958937436853273,0.016958937436853273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2841417789459229
45,0.36928001516640196,0.35903817415237427,0.35903817415237427,0.015113590691399646,0.015113590691399646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.206287145614624
46,0.4137584057778158,0.3705849349498749,0.3705849349498749,0.0182429787964818,0.0182429787964818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2660109996795654
47,0.3480616353829243,0.41968992352485657,0.41968992352485657,0.02623929874758232,0.02623929874758232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.206648588180542
48,0.3876911522637495,0.34186962246894836,0.34186962246894836,0.02776882685452641,0.02776882685452641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2025108337402344
49,0.3543870458510228,0.39380091428756714,0.39380091428756714,0.028605940067104263,0.028605940067104263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2416577339172363
50,0.37155862124280636,0.3537811040878296,0.3537811040878296,0.02624328864711327,0.02624328864711327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2025091648101807
51,0.3682227419469503,0.37174469232559204,0.37174469232559204,0.022608636819341867,0.022608636819341867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.195082187652588
52,0.3810558513692599,0.3680204451084137,0.3680204451084137,0.020738663428260563,0.020738663428260563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.1954143047332764
53,0.38575889431095856,0.3831404745578766,0.3831404745578766,0.018067026844426293,0.018067026844426293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.204728603363037
54,0.40242006194162755,0.38635075092315674,0.38635075092315674,0.01719097578427358,0.01719097578427358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.196256160736084
55,0.36670974751221785,0.4059050977230072,0.4059050977230072,0.019036980418406513,0.019036980418406513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.184077262878418
56,0.37270703870531424,0.3598981499671936,0.3598981499671936,0.017892601212271965,0.017892601212271965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.178309440612793
57,0.37819392213729597,0.3749597370624542,0.3749597370624542,0.01600554369705517,0.01600554369705517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.1820282936096191
58,0.37013677105113,0.3789274990558624,0.3789274990558624,0.014929541402034282,0.014929541402034282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2.5,nan,nan,nan,nan,1.2085957527160645
