timestep,original,predicted_1,predicted_2,AARE_1,AARE_2,thd_1,thd_2,anomalies_1,anomalies_2,anomalies_aggr,pattern_change_1,pattern_change_2,diff_avg_1,diff_avg_2,values_mean,pred_mean_1,pred_mean_2,offset_retrain_threshold,offset_retrain_trigger_1,offset_retrain_trigger_2,offset_percentage_1,offset_percentage_2,retrain_percentage_1,retrain_percentage_2,window_size,age_power,anom_flap,freq_sig,long_anom,no_sig,timesteps_dur
16,0.3834073728401093,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0010154247283935547
17,0.39687849196381203,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
18,0.35003035103293767,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
19,0.3829698804734396,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
20,0.40898244744167217,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
21,0.3705742634177997,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
22,0.385321401944289,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
23,0.39239419520544816,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
24,0.397097238147147,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
25,0.34959285866626805,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
26,0.36264471427191236,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
27,0.3812563687039835,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
28,0.35580889604269916,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0
29,0.3844828749081721,nan,,nan,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,2.635874032974243
30,0.3806183590025902,0.3720009922981262,,0.022640438908532415,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2102315425872803
31,0.4009435252041175,0.38919034600257874,,0.014656901112887815,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1912586688995361
32,0.3780298624997949,0.398539662361145,,0.019812146901067224,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2148098945617676
33,0.35761355205521145,0.3827136754989624,,0.022939143870423197,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2086281776428223
34,0.3809647071262037,0.3627214729785919,,0.018517034639336783,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.223902940750122
35,0.36204316226774164,0.3780866861343384,,0.01621878145506517,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2250444889068604
36,0.37013677105113,0.3642107844352722,,0.011100069604256309,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.201554536819458
37,0.40480804110969937,0.368798166513443,,0.01772585826870995,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2324020862579346
38,0.35003035103293767,0.41058236360549927,,0.030505501054010224,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.19450044631958
39,0.38264176119843735,0.35496655106544495,,0.027684837184654476,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2029385566711426
40,0.3834073728401093,0.3814178705215454,,0.0198116872041425,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.200789213180542
41,0.3858682674026261,0.38481801748275757,,0.01453719604120034,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.235734462738037
42,0.3737825407733771,0.3863087296485901,,0.013373452560410342,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2064745426177979
43,0.39303220490684143,0.37233003973960876,,0.013928435104981735,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2029273509979248
44,0.36415770870664493,0.3976035416126251,,0.01692429149745649,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2856838703155518
45,0.36928001516640196,0.3597429096698761,,0.014966980652822393,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2838447093963623
46,0.4137584057778158,0.3700226843357086,,0.018205487635987807,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2094674110412598
47,0.3480616353829243,0.4220196008682251,,0.02658071950405334,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1949889659881592
48,0.3876911522637495,0.3435458242893219,,0.027821653456230062,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1971371173858643
49,0.3543870458510228,0.3911098837852478,,0.028270106431775785,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2131497859954834
50,0.37155862124280636,0.3551943600177765,,0.025780817359872418,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1955373287200928
51,0.3682227419469503,0.37068089842796326,,0.022086560599183958,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2005853652954102
52,0.3810558513692599,0.3680819869041443,,0.020287091874036163,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2033610343933105
53,0.38575889431095856,0.38274773955345154,,0.017722206952304573,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2259984016418457
54,0.40242006194162755,0.3866472840309143,,0.016863885654859835,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2029082775115967
55,0.36670974751221785,0.4065956175327301,,0.018825408083964712,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.1919994354248047
56,0.37270703870531424,0.36089950799942017,,0.01760838545741349,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.185035228729248
57,0.37819392213729597,0.37415972352027893,,0.015831702694432417,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.2035958766937256
58,0.37013677105113,0.37918445467948914,,0.014800220744774526,,nan,,nan,,nan,nan,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,1.219494104385376
59,0.3872172021998574,0.3682646155357361,,0.014736761958027443,,0.02789924425472136,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03597402572631836
60,0.35340268802601615,0.36798331141471863,,0.014433376770438692,,0.02723919123183703,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.038527488708496094
61,0.4114251131555777,0.3674500584602356,,0.01622200699333327,,0.026854931598526446,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.043062448501586914
62,0.36568893198998864,0.36798736453056335,,0.014720604746986972,,0.026342191426483717,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03751087188720703
63,0.3737825407733771,0.36807915568351746,,0.013678504915302318,,0.025778544367280633,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03499794006347656
64,0.3983732575499333,0.3680534064769745,,0.014506647868418274,,0.025352374294325863,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.035559892654418945
65,0.37013677105113,0.3685437738895416,,0.013237313622007712,,0.024846114476984267,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.037998199462890625
66,0.3964592284457537,0.368680864572525,,0.013897361534998529,,0.024448749469097534,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03600287437438965
67,0.3883291619651428,0.36923545598983765,,0.013929708361302954,,0.024092654435834866,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03597688674926758
68,0.4225629396570424,0.3698274791240692,,0.015897128466652876,,0.02398488128481932,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03798675537109375
69,0.36736598606222226,0.371335506439209,,0.014795288841097112,,0.023765520301981827,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.034522294998168945
70,0.42362021287649404,0.37194734811782837,,0.016524224041856363,,0.023763676945052742,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036006927490234375
71,0.35371257845240717,0.3733338415622711,,0.016485894323639817,,0.02375717163456014,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.04654097557067871
72,0.3816938610706531,0.37335333228111267,,0.01566923792607498,,0.023659452419559683,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03499960899353027
73,0.4033497332208005,0.37315094470977783,,0.016139879925721225,,0.023622110553065137,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036015987396240234
74,0.3788866183845229,0.3733634054660797,,0.015223725897143624,,0.023492942816506462,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0349886417388916
75,0.357340119326043,0.3733087480068207,,0.015050604228661509,,0.02335849817179397,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036394357681274414
76,0.368970124740011,0.37248462438583374,,0.014145482793874651,,0.02315364158506884,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0357813835144043
77,0.3973342131790929,0.37141525745391846,,0.01448475872918602,,0.02299493391953189,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0370025634765625
78,0.3810558513692599,0.3710261881351471,,0.013998797557549385,,0.02280752302111504,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03716135025024414
79,0.37143101930252775,0.37076491117477417,,0.013065425684792183,,0.02256152186854203,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03600168228149414
80,0.42212544729037266,0.37033507227897644,,0.014584030815914438,,0.02245603833308167,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03904104232788086
81,0.3553714036760296,0.3710934817790985,,0.01446348411644481,,0.022348515368874576,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.041509389877319336
82,0.37976160311786217,0.370927095413208,,0.013957086924503329,,0.022207586763514496,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.035967111587524414
83,0.3590171733982766,0.3707108795642853,,0.013664750698462763,,0.022054222864787178,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036547183990478516
84,0.3719778847608648,0.3698936700820923,,0.012905649534324685,,0.021856500743297615,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.04000425338745117
85,0.3846651633942844,0.3690759241580963,,0.012830571543664045,,0.02166674445884295,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03519296646118164
86,0.40972983023473275,0.36865684390068054,,0.013808911623403652,,0.021560472102183363,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0379183292388916
87,0.3787043298984106,0.3692369759082794,,0.013414446922158891,,0.02143229887233847,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0395352840423584
88,0.3836261190234441,0.36967265605926514,,0.013242487614351305,,0.021300463670198777,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0369870662689209
89,0.3844281883623384,0.37005701661109924,,0.013100057366473109,,0.021167371335853887,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03703022003173828
90,0.3941077069749043,0.37035948038101196,,0.013342946720455854,,0.021059705691442356,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.042562246322631836
91,0.3488090181759849,0.37087303400039673,,0.013616559394601557,,0.0209784512845477,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.0369868278503418
92,0.3846833922428957,0.37031880021095276,,0.013459322261519269,,0.020891380886146522,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03697943687438965
93,0.4024565196388501,0.3699555993080139,,0.013991325968282833,,0.020847960181044328,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03732943534851074
94,0.37671738539978594,0.37025395035743713,,0.0135081943298274,,0.02077312919844049,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03658795356750488
95,0.385321401944289,0.3703826367855072,,0.013385157972069078,,0.02069463138332946,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.04099726676940918
96,0.3750585601761635,0.37056729197502136,,0.01287032350032398,,0.020587632879682946,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.035019636154174805
97,0.3795975434803611,0.37048211693763733,,0.012566302090797664,,0.020468279125089923,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03552651405334473
98,0.376407494973395,0.3703438639640808,,0.012167357290692628,,0.020332458623905578,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03693556785583496
99,0.35196260898572856,0.3700890839099884,,0.012299431893314805,,0.020211451945565038,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.038522958755493164
100,0.3750585601761635,0.3691430687904358,,0.01191989432059358,,0.0200758576294063,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.040740013122558594
101,0.4075788260986071,0.3683387041091919,,0.012681985570224458,,0.019990695069534277,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.037175655364990234
102,0.38211312458871155,0.36857870221138,,0.012563663386879831,,0.019903248655770207,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03868842124938965
103,0.38318862665677444,0.36892324686050415,,0.012476869125464913,,0.019815511153208475,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03702664375305176
104,0.3876911522637495,0.36929550766944885,,0.012531477210936807,,0.019735565098982714,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03641653060913086
105,0.4116438593389125,0.3697302043437958,,0.01329822203942392,,0.01970573841280598,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03819847106933594
106,0.35675679617048345,0.37082991003990173,,0.013210312216171347,,0.01967215149732806,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03552126884460449
107,0.3736913965303209,0.370911568403244,,0.012717026615415856,,0.019611335946162305,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.036852359771728516
108,0.36982688062473906,0.3706663250923157,,0.012186207390263458,,0.019524566869347473,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,False,False,False,False,0.03657650947570801
109,0.4031674447346882,0.3700973689556122,,0.012681989298594338,,0.01946906052646635,,False,,False,False,,nan,,nan,nan,,nan,nan,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03499722480773926
110,0.3902431910693225,0.37027689814567566,,0.012769314857267844,,0.01942127595824856,,False,,False,False,,0.012871733435673438,,0.3831401379194686,0.3702684,,0.018552390630847983,False,,nan,,nan,,800,2.5,False,False,False,False,0.043013572692871094
111,0.3765533257622848,0.37066197395324707,,0.01241867875559139,,0.019356772067121567,,False,,False,False,,0.01211007368306205,,0.3824427021716027,0.37033263,,0.018126547020955452,False,,nan,,nan,,800,2.5,False,False,False,False,0.0395350456237793
112,0.36599882241637965,0.3708040118217468,,0.012056594238057883,,0.019276661725402867,,False,,False,False,,0.012059945102277092,,0.3824488999801305,0.37038895,,0.01812086962074934,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03617715835571289
113,0.41638335997783366,0.370431125164032,,0.012871286343027923,,0.01924355026734397,,False,,False,False,,0.012864933421638414,,0.3833009163642196,0.37043598,,0.018686059503334157,False,,nan,,nan,,800,2.5,False,False,False,False,0.03752303123474121
114,0.3600926754663395,0.37103715538978577,,0.012702236240200209,,0.01920284291437884,,False,,False,False,,0.012039657530546366,,0.3825353047225477,0.37049565,,0.018836443350892726,False,,nan,,nan,,800,2.5,False,False,False,False,0.04071545600891113
115,0.3860870135859608,0.3708799183368683,,0.012646533451986483,,0.019161142241993893,,False,,False,False,,0.012311932339739207,,0.38285430957324446,0.37054238,,0.018758668769121283,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.037203073501586914
116,0.4273024402959635,0.37084922194480896,,0.013659495380347856,,0.019178346836640943,,False,,False,False,,0.012885434197669243,,0.3834711738102486,0.37058574,,0.01968039589660327,False,,nan,,nan,,800,2.5,False,False,False,False,0.03601694107055664
117,0.3662904839941594,0.3719649910926819,,0.013295602305380677,,0.01917369907262352,,False,,False,False,,0.012390062783635303,,0.3830304002508289,0.37064034,,0.019813006394518395,False,,nan,,nan,,800,2.5,False,False,False,False,0.03701186180114746
118,0.36982688062473906,0.3722934424877167,,0.012850856750639652,,0.01914510583793585,,False,,False,False,,0.011286018759437577,,0.3819756790701828,0.37068966,,0.019070212657245796,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03899049758911133
119,0.38211312458871155,0.3720802068710327,,0.012645841584002929,,0.01910724577063134,,False,,False,False,,0.011566090171095944,,0.38227062184071264,0.37070453,,0.01895567289189081,False,,nan,,nan,,800,2.5,False,False,False,False,0.04098081588745117
120,0.3707747807525233,0.371770977973938,,0.012191878064113837,,0.019048743893531766,,False,,False,False,,0.010512728004980598,,0.38121371319823316,0.370701,,0.01807340013876158,False,,nan,,nan,,800,2.5,False,False,False,False,0.03556346893310547
121,0.3568479404135396,0.3711797893047333,,0.012167329302819434,,0.018991649856861983,,False,,False,False,,0.010618469797731067,,0.3812764204374558,0.37065795,,0.017983087326698958,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03398752212524414
122,0.41014909375279124,0.3700776994228363,,0.012762613747790235,,0.018966212712821447,,False,,False,False,,0.011253109758304514,,0.3818455250910987,0.37059242,,0.018431947532659688,False,,nan,,nan,,800,2.5,False,False,False,False,0.039899587631225586
123,0.3545328766399128,0.3700646460056305,,0.012756196829610178,,0.01894160708642684,,False,,False,False,,0.010338523038673997,,0.3808691879594809,0.37053066,,0.018559484141936557,False,,nan,,nan,,800,2.5,False,False,False,False,0.03599858283996582
124,0.379980349301197,0.36941325664520264,,0.012581637686800061,,0.018909486610283063,,False,,False,False,,0.010439373811334751,,0.38089106257781424,0.3704517,,0.018557779020041316,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036203622817993164
125,0.397097238147147,0.3689809739589691,,0.012863060973342094,,0.018892656952251306,,False,,False,False,,0.01132106213197076,,0.3816862049542364,0.37036514,,0.018382567141958735,False,,nan,,nan,,800,2.5,False,False,False,False,0.03598594665527344
126,0.3849021384262305,0.3691438138484955,,0.01282358882243192,,0.0188746170674195,,False,,False,False,,0.011706549014810774,,0.3820048452279608,0.3702983,,0.018297270663850805,False,,nan,,nan,,800,2.5,False,False,False,False,0.03898048400878906
127,0.3855401481276237,0.3694459795951843,,0.012794092493020598,,0.0188559250954124,,False,,False,False,,0.011510036581655558,,0.38176896392693144,0.37025893,,0.01817373518719428,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.036569833755493164
128,0.40402420061941624,0.36981308460235596,,0.013199556657803379,,0.018858160315289575,,False,,False,False,,0.011993603052437574,,0.38222833091193464,0.37023473,,0.018438258411295923,False,,nan,,nan,,800,2.5,False,False,False,False,0.0349881649017334
129,0.3661446532052695,0.3706582486629486,,0.01286334143605497,,0.018843707953172376,,False,,False,False,,0.01189002149770424,,0.3821226035899894,0.37023258,,0.018514865648627973,False,,nan,,nan,,800,2.5,False,False,False,False,0.04155373573303223
130,0.37635280842756125,0.3708120286464691,,0.01256573145928848,,0.018815868690440433,,False,,False,False,,0.010965061779606322,,0.38120715081273315,0.3702421,,0.017624512953308514,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03698897361755371
131,0.4084355819833351,0.3707102835178375,,0.013042380346488629,,0.01881168532054406,,False,,False,False,,0.012034034344928501,,0.3822684343788793,0.3702344,,0.017634487991194363,False,,nan,,nan,,800,2.5,False,False,False,False,0.03606224060058594
132,0.39346969727351105,0.3712686598300934,,0.013149319960986866,,0.018812849116189453,,False,,False,False,,0.012301311891569855,,0.3825425962619922,0.37024128,,0.017699821573188106,False,,nan,,nan,,800,2.5,False,False,False,False,0.03753542900085449
133,0.38918591784987083,0.37193769216537476,,0.013135234299539554,,0.018813274513483358,,False,,False,False,,0.01288015946927673,,0.38314597115102417,0.3702658,,0.017399235226930165,False,,nan,,nan,,800,2.5,nan,nan,nan,nan,0.03672480583190918
134,0.4166750215556134,0.37252405285835266,,0.013708789664225857,,0.01884192217832507,,False,,False,False,,0.013721530908479829,,0.38403991388691916,0.37031838,,0.01794223158403928,False,,nan,,nan,,800,2.5,False,False,False,False,0.03761553764343262
